Area,Perimeter,Major axis length,Minor axis length,Aspect ratio,Eccentricity,Convex area,Equivalent diameter,Class
32638,707,256,164,1.57,0.77,33261,204,DERMASON
32639,662,239,174,1.37,0.68,33017,204,DERMASON
32639,745,267,157,1.7,0.81,33708,204,DERMASON
32641,667,240,174,1.38,0.69,33055,204,DERMASON
32655,677,242,172,1.41,0.7,33136,204,DERMASON
32677,677,254,164,1.55,0.76,33003,204,DERMASON
32682,671,252,165,1.53,0.76,33036,204,DERMASON
32685,667,251,166,1.51,0.75,32949,204,DERMASON
32685,671,253,165,1.53,0.76,33102,204,DERMASON
32692,673,250,167,1.5,0.74,33122,204,DERMASON
32698,662,250,167,1.5,0.74,32952,204,DERMASON
32701,655,232,180,1.29,0.63,32993,204,DERMASON
32706,660,238,175,1.36,0.68,32998,204,DERMASON
32707,666,251,166,1.51,0.75,33029,204,DERMASON
32708,658,233,179,1.3,0.64,33047,204,DERMASON
32708,681,260,161,1.61,0.78,33247,204,DERMASON
32714,666,247,169,1.47,0.73,33076,204,DERMASON
32719,665,237,176,1.34,0.67,33133,204,DERMASON
32723,673,256,163,1.56,0.77,33022,204,DERMASON
32730,679,256,163,1.56,0.77,33108,204,DERMASON
32732,709,254,165,1.54,0.76,33485,204,DERMASON
32737,670,240,174,1.38,0.69,33112,204,DERMASON
32741,664,246,170,1.45,0.73,33053,204,DERMASON
32743,694,260,161,1.62,0.79,33290,204,DERMASON
32745,665,246,170,1.44,0.72,33116,204,DERMASON
32749,676,256,163,1.56,0.77,33101,204,DERMASON
32749,689,248,169,1.47,0.73,33310,204,DERMASON
32752,680,260,160,1.62,0.79,33112,204,DERMASON
32757,687,271,154,1.75,0.82,33093,204,DERMASON
32771,661,240,174,1.38,0.69,33168,204,DERMASON
32772,664,237,176,1.35,0.67,33135,204,DERMASON
32772,682,258,162,1.59,0.78,33242,204,DERMASON
32774,680,250,167,1.5,0.74,33182,204,DERMASON
32775,686,261,161,1.62,0.79,33269,204,DERMASON
32780,663,240,174,1.38,0.69,33109,204,DERMASON
32781,674,260,161,1.62,0.79,33087,204,DERMASON
32782,667,251,166,1.51,0.75,33098,204,DERMASON
32790,667,247,169,1.46,0.73,33124,204,DERMASON
32791,670,250,167,1.5,0.75,33141,204,DERMASON
32794,665,246,170,1.44,0.72,33131,204,DERMASON
32797,678,250,168,1.49,0.74,33234,204,DERMASON
32798,662,231,181,1.28,0.62,33212,204,DERMASON
32799,674,247,169,1.46,0.73,33170,204,DERMASON
32802,713,244,174,1.4,0.7,33750,204,DERMASON
32805,662,231,182,1.27,0.62,33142,204,DERMASON
32807,661,236,177,1.34,0.66,33156,204,DERMASON
32810,668,246,170,1.44,0.72,33134,204,DERMASON
32824,678,254,165,1.54,0.76,33193,204,DERMASON
32826,676,263,159,1.65,0.8,33130,204,DERMASON
32839,671,240,176,1.36,0.68,33190,204,DERMASON
32846,677,245,172,1.42,0.71,33263,205,DERMASON
32851,666,231,182,1.27,0.62,33289,205,DERMASON
32853,687,263,160,1.65,0.79,33338,205,DERMASON
32853,662,238,176,1.35,0.67,33202,205,DERMASON
32854,682,254,165,1.54,0.76,33223,205,DERMASON
32858,670,248,169,1.46,0.73,33196,205,DERMASON
32859,676,252,166,1.52,0.75,33272,205,DERMASON
32861,672,253,166,1.53,0.76,33210,205,DERMASON
32881,670,245,171,1.43,0.72,33236,205,DERMASON
32885,667,243,173,1.41,0.7,33249,205,DERMASON
32886,673,251,167,1.5,0.75,33257,205,DERMASON
32887,671,252,167,1.51,0.75,33264,205,DERMASON
32896,683,249,168,1.48,0.74,33349,205,DERMASON
32897,679,247,170,1.45,0.72,33261,205,DERMASON
32898,677,245,172,1.42,0.71,33296,205,DERMASON
32904,669,240,175,1.37,0.68,33244,205,DERMASON
32911,669,246,171,1.44,0.72,33262,205,DERMASON
32913,670,249,169,1.47,0.73,33212,205,DERMASON
32915,682,263,160,1.64,0.79,33250,205,DERMASON
32928,678,257,163,1.58,0.77,33257,205,DERMASON
32928,680,255,166,1.54,0.76,33575,205,DERMASON
32930,682,259,162,1.6,0.78,33374,205,DERMASON
32931,703,259,162,1.59,0.78,33528,205,DERMASON
32940,675,254,166,1.53,0.76,33307,205,DERMASON
32941,695,255,165,1.55,0.76,33455,205,DERMASON
32942,675,247,170,1.45,0.73,33368,205,DERMASON
32942,674,244,172,1.42,0.71,33337,205,DERMASON
32950,684,259,162,1.6,0.78,33299,205,DERMASON
32951,677,245,171,1.43,0.72,33373,205,DERMASON
32951,673,251,168,1.5,0.74,33314,205,DERMASON
32952,714,249,169,1.48,0.74,33439,205,DERMASON
32953,675,259,163,1.59,0.78,33268,205,DERMASON
32959,681,255,166,1.54,0.76,33424,205,DERMASON
32961,666,245,171,1.43,0.71,33235,205,DERMASON
32964,686,257,164,1.57,0.77,33343,205,DERMASON
32976,685,251,168,1.5,0.74,33409,205,DERMASON
32980,667,250,168,1.49,0.74,33293,205,DERMASON
32990,671,246,171,1.43,0.72,33358,205,DERMASON
32992,670,243,173,1.41,0.7,33329,205,DERMASON
32996,662,235,179,1.31,0.65,33385,205,DERMASON
33005,672,251,168,1.5,0.74,33383,205,DERMASON
33015,679,250,169,1.49,0.74,33428,205,DERMASON
33020,664,248,170,1.46,0.73,33285,205,DERMASON
33026,677,257,164,1.56,0.77,33373,205,DERMASON
33029,694,270,156,1.73,0.82,33482,205,DERMASON
33037,678,264,160,1.65,0.79,33357,205,DERMASON
33047,670,241,175,1.37,0.69,33411,205,DERMASON
33049,680,239,176,1.36,0.68,33505,205,DERMASON
33057,686,258,164,1.57,0.77,33742,205,DERMASON
33060,670,250,169,1.48,0.74,33438,205,DERMASON
33063,671,243,174,1.4,0.7,33423,205,DERMASON
33065,789,275,153,1.79,0.83,34329,205,DERMASON
33066,673,251,168,1.49,0.74,33406,205,DERMASON
33069,667,249,170,1.47,0.73,33430,205,DERMASON
33076,673,238,178,1.33,0.66,33471,205,DERMASON
33077,686,260,163,1.59,0.78,33560,205,DERMASON
33078,746,250,171,1.46,0.73,34653,205,DERMASON
33083,674,255,166,1.54,0.76,33428,205,DERMASON
33092,666,242,174,1.39,0.7,33403,205,DERMASON
33096,673,255,166,1.54,0.76,33371,205,DERMASON
33103,674,252,168,1.5,0.74,33474,205,DERMASON
33104,688,260,163,1.6,0.78,33589,205,DERMASON
33107,672,245,173,1.42,0.71,33506,205,DERMASON
33110,676,254,166,1.53,0.76,33430,205,DERMASON
33113,683,258,164,1.58,0.77,33501,205,DERMASON
33121,669,241,176,1.37,0.68,33476,205,DERMASON
33125,678,251,169,1.49,0.74,33533,205,DERMASON
33125,750,251,169,1.48,0.74,34040,205,DERMASON
33128,672,249,169,1.47,0.73,33481,205,DERMASON
33131,679,258,164,1.57,0.77,33491,205,DERMASON
33132,672,238,179,1.33,0.66,33522,205,DERMASON
33133,668,240,177,1.36,0.68,33480,205,DERMASON
33143,687,249,170,1.47,0.73,33621,205,DERMASON
33143,676,254,167,1.52,0.75,33472,205,DERMASON
33146,684,265,159,1.66,0.8,33479,205,DERMASON
33154,667,244,174,1.4,0.7,33479,205,DERMASON
33154,677,251,168,1.49,0.74,33500,205,DERMASON
33162,676,250,170,1.47,0.73,33617,205,DERMASON
33163,676,251,169,1.49,0.74,33561,205,DERMASON
33165,671,251,168,1.49,0.74,33461,205,DERMASON
33165,675,261,162,1.61,0.78,33414,205,DERMASON
33166,674,254,166,1.53,0.76,33515,205,DERMASON
33167,670,245,173,1.42,0.71,33555,205,DERMASON
33169,677,242,175,1.39,0.69,33629,206,DERMASON
33172,674,255,166,1.54,0.76,33489,206,DERMASON
33176,674,249,170,1.47,0.73,33512,206,DERMASON
33179,676,257,165,1.56,0.77,33494,206,DERMASON
33179,711,261,163,1.6,0.78,33941,206,DERMASON
33184,675,252,168,1.5,0.75,33518,206,DERMASON
33186,670,245,173,1.41,0.71,33587,206,DERMASON
33190,675,254,167,1.52,0.75,33613,206,DERMASON
33190,671,255,166,1.53,0.76,33480,206,DERMASON
33190,681,264,161,1.64,0.79,33566,206,DERMASON
33192,673,250,169,1.48,0.74,33510,206,DERMASON
33195,678,256,166,1.55,0.76,33592,206,DERMASON
33196,668,249,170,1.47,0.73,33553,206,DERMASON
33198,688,267,159,1.68,0.8,33583,206,DERMASON
33203,682,260,163,1.6,0.78,33537,206,DERMASON
33203,671,250,169,1.47,0.74,33513,206,DERMASON
33208,665,239,177,1.35,0.67,33574,206,DERMASON
33208,682,258,164,1.57,0.77,33612,206,DERMASON
33211,673,249,170,1.46,0.73,33550,206,DERMASON
33212,675,254,167,1.53,0.76,33624,206,DERMASON
33212,671,240,177,1.36,0.68,33613,206,DERMASON
33213,684,261,162,1.61,0.78,33610,206,DERMASON
33215,675,251,169,1.49,0.74,33544,206,DERMASON
33220,681,239,177,1.35,0.67,33670,206,DERMASON
33221,673,249,170,1.47,0.73,33567,206,DERMASON
33222,679,256,165,1.55,0.76,33590,206,DERMASON
33225,682,261,163,1.6,0.78,33571,206,DERMASON
33226,677,255,166,1.54,0.76,33569,206,DERMASON
33231,669,246,172,1.43,0.71,33609,206,DERMASON
33238,676,251,169,1.49,0.74,33623,206,DERMASON
33250,671,246,173,1.42,0.71,33588,206,DERMASON
33255,679,260,164,1.59,0.78,33605,206,DERMASON
33257,699,258,164,1.57,0.77,33814,206,DERMASON
33260,669,243,174,1.4,0.7,33654,206,DERMASON
33262,670,253,168,1.51,0.75,33519,206,DERMASON
33264,680,254,168,1.51,0.75,33616,206,DERMASON
33272,672,247,172,1.44,0.72,33626,206,DERMASON
33273,683,254,168,1.52,0.75,33608,206,DERMASON
33274,682,257,166,1.55,0.76,33685,206,DERMASON
33281,683,261,163,1.61,0.78,33657,206,DERMASON
33281,687,252,169,1.49,0.74,33791,206,DERMASON
33285,686,258,165,1.56,0.77,33631,206,DERMASON
33291,679,245,174,1.41,0.7,33779,206,DERMASON
33297,690,249,171,1.46,0.73,33727,206,DERMASON
33299,678,257,165,1.55,0.77,33617,206,DERMASON
33303,675,254,167,1.52,0.75,33627,206,DERMASON
33303,685,247,173,1.43,0.71,33891,206,DERMASON
33317,678,248,172,1.44,0.72,33707,206,DERMASON
33323,667,238,178,1.33,0.66,33687,206,DERMASON
33332,709,270,158,1.71,0.81,33788,206,DERMASON
33334,685,263,161,1.63,0.79,33763,206,DERMASON
33338,675,245,174,1.41,0.7,33716,206,DERMASON
33338,671,245,174,1.41,0.7,33679,206,DERMASON
33341,681,260,164,1.59,0.78,33685,206,DERMASON
33344,686,240,177,1.35,0.67,33868,206,DERMASON
33347,666,241,176,1.37,0.68,33663,206,DERMASON
33352,676,246,173,1.42,0.71,33736,206,DERMASON
33359,681,250,170,1.47,0.73,33781,206,DERMASON
33364,682,248,172,1.44,0.72,33812,206,DERMASON
33373,680,252,169,1.49,0.74,33766,206,DERMASON
33374,665,237,179,1.32,0.65,33704,206,DERMASON
33378,667,240,177,1.35,0.67,33703,206,DERMASON
33380,668,247,172,1.43,0.72,33734,206,DERMASON
33389,672,240,178,1.35,0.67,33730,206,DERMASON
33390,672,250,170,1.47,0.73,33719,206,DERMASON
33400,683,261,163,1.6,0.78,33783,206,DERMASON
33401,700,267,160,1.67,0.8,33844,206,DERMASON
33404,676,249,172,1.45,0.72,33773,206,DERMASON
33409,680,249,171,1.45,0.73,33850,206,DERMASON
33418,676,257,166,1.55,0.76,33698,206,DERMASON
33421,677,256,167,1.54,0.76,33778,206,DERMASON
33422,676,256,167,1.53,0.76,33734,206,DERMASON
33424,669,244,175,1.39,0.69,33705,206,DERMASON
33428,680,252,169,1.48,0.74,33815,206,DERMASON
33429,679,249,171,1.46,0.73,33812,206,DERMASON
33432,673,246,173,1.42,0.71,33785,206,DERMASON
33433,686,257,166,1.55,0.76,33818,206,DERMASON
33436,682,246,174,1.41,0.71,33786,206,DERMASON
33444,677,248,172,1.44,0.72,33822,206,DERMASON
33454,677,238,180,1.32,0.65,33847,206,DERMASON
33458,672,246,173,1.42,0.71,33767,206,DERMASON
33459,678,253,169,1.5,0.75,33813,206,DERMASON
33459,676,248,172,1.45,0.72,33831,206,DERMASON
33461,681,252,170,1.48,0.74,33824,206,DERMASON
33468,684,256,167,1.53,0.76,33849,206,DERMASON
33468,685,258,165,1.56,0.77,33917,206,DERMASON
33476,692,259,165,1.57,0.77,33907,206,DERMASON
33478,679,250,171,1.46,0.73,33879,206,DERMASON
33482,670,242,177,1.37,0.68,33880,206,DERMASON
33483,677,250,171,1.47,0.73,33784,206,DERMASON
33484,681,248,172,1.44,0.72,33909,206,DERMASON
33485,677,246,174,1.42,0.71,33895,206,DERMASON
33485,680,255,168,1.52,0.75,33825,206,DERMASON
33494,679,247,173,1.43,0.72,33891,207,DERMASON
33506,676,249,172,1.45,0.72,33856,207,DERMASON
33507,676,250,171,1.47,0.73,33882,207,DERMASON
33507,697,256,167,1.53,0.76,33958,207,DERMASON
33518,684,256,167,1.53,0.76,33916,207,DERMASON
33518,677,250,171,1.46,0.73,33885,207,DERMASON
33525,687,248,173,1.43,0.71,33997,207,DERMASON
33529,669,248,173,1.43,0.72,33773,207,DERMASON
33529,678,253,170,1.49,0.74,33971,207,DERMASON
33533,722,265,161,1.65,0.79,34242,207,DERMASON
33533,674,253,169,1.5,0.75,33868,207,DERMASON
33546,683,250,171,1.46,0.73,33969,207,DERMASON
33548,688,266,161,1.65,0.8,33909,207,DERMASON
33552,680,254,169,1.5,0.75,33963,207,DERMASON
33552,682,252,170,1.49,0.74,33955,207,DERMASON
33554,681,266,161,1.66,0.8,33834,207,DERMASON
33557,686,255,168,1.51,0.75,34018,207,DERMASON
33567,684,251,171,1.47,0.73,33956,207,DERMASON
33573,682,254,169,1.5,0.75,34017,207,DERMASON
33579,681,256,168,1.52,0.75,33982,207,DERMASON
33589,687,269,160,1.68,0.8,33894,207,DERMASON
33594,680,256,167,1.53,0.76,33935,207,DERMASON
33602,683,256,168,1.53,0.76,34000,207,DERMASON
33603,677,253,170,1.49,0.74,33953,207,DERMASON
33605,687,259,167,1.55,0.77,34026,207,DERMASON
33608,679,247,174,1.42,0.71,34022,207,DERMASON
33615,683,258,166,1.55,0.77,34026,207,DERMASON
33621,678,252,171,1.48,0.74,33978,207,DERMASON
33641,685,261,165,1.58,0.77,34006,207,DERMASON
33647,680,252,171,1.47,0.73,34049,207,DERMASON
33647,689,249,172,1.45,0.72,34096,207,DERMASON
33651,681,256,168,1.53,0.76,34053,207,DERMASON
33657,687,260,166,1.57,0.77,34070,207,DERMASON
33657,675,243,177,1.38,0.69,34029,207,DERMASON
33662,678,255,169,1.51,0.75,34054,207,DERMASON
33663,684,262,164,1.6,0.78,33962,207,DERMASON
33665,682,256,168,1.53,0.76,34054,207,DERMASON
33666,676,253,170,1.49,0.74,34016,207,DERMASON
33666,685,260,166,1.57,0.77,34201,207,DERMASON
33668,690,255,169,1.51,0.75,34064,207,DERMASON
33669,678,248,173,1.43,0.72,33999,207,DERMASON
33676,669,241,179,1.35,0.67,33969,207,DERMASON
33679,689,264,163,1.62,0.79,34067,207,DERMASON
33682,691,263,164,1.61,0.78,34106,207,DERMASON
33685,698,266,162,1.65,0.79,34140,207,DERMASON
33686,678,246,174,1.41,0.71,34106,207,DERMASON
33687,676,250,172,1.46,0.73,34042,207,DERMASON
33692,688,258,167,1.55,0.76,34137,207,DERMASON
33693,672,242,178,1.36,0.68,34008,207,DERMASON
33696,679,245,175,1.4,0.7,34066,207,DERMASON
33696,672,239,180,1.33,0.66,34107,207,DERMASON
33701,687,258,167,1.54,0.76,33992,207,DERMASON
33702,679,246,175,1.4,0.7,34090,207,DERMASON
33705,670,240,179,1.34,0.66,34020,207,DERMASON
33710,686,257,167,1.54,0.76,34112,207,DERMASON
33721,680,256,168,1.52,0.75,34076,207,DERMASON
33725,677,252,171,1.47,0.73,34071,207,DERMASON
33726,691,254,170,1.5,0.74,34147,207,DERMASON
33726,686,261,165,1.58,0.77,34116,207,DERMASON
33728,690,264,163,1.62,0.79,34213,207,DERMASON
33731,681,255,169,1.51,0.75,34200,207,DERMASON
33732,686,252,171,1.47,0.73,34120,207,DERMASON
33735,693,265,163,1.63,0.79,34169,207,DERMASON
33746,688,267,161,1.66,0.8,34022,207,DERMASON
33746,676,247,175,1.42,0.71,34073,207,DERMASON
33748,699,252,171,1.47,0.73,34301,207,DERMASON
33749,675,246,176,1.4,0.7,34086,207,DERMASON
33750,678,245,176,1.39,0.69,34126,207,DERMASON
33752,685,259,166,1.56,0.77,34150,207,DERMASON
33762,681,252,171,1.48,0.74,34122,207,DERMASON
33762,676,255,169,1.51,0.75,34083,207,DERMASON
33763,678,254,169,1.5,0.75,34030,207,DERMASON
33767,688,257,168,1.53,0.76,34158,207,DERMASON
33777,700,247,175,1.42,0.71,34437,207,DERMASON
33782,678,257,168,1.53,0.76,34116,207,DERMASON
33785,689,264,163,1.61,0.78,34226,207,DERMASON
33788,678,252,171,1.47,0.73,34182,207,DERMASON
33788,684,249,174,1.43,0.72,34250,207,DERMASON
33795,691,256,168,1.52,0.75,34246,207,DERMASON
33795,674,253,170,1.49,0.74,34066,207,DERMASON
33796,690,257,168,1.53,0.76,34210,207,DERMASON
33796,673,251,172,1.46,0.73,34061,207,DERMASON
33802,679,256,168,1.52,0.75,34132,207,DERMASON
33808,684,262,164,1.6,0.78,34115,207,DERMASON
33812,691,258,168,1.54,0.76,34281,207,DERMASON
33814,682,251,172,1.45,0.73,34264,207,DERMASON
33816,687,253,171,1.48,0.74,34229,207,DERMASON
33817,681,258,167,1.54,0.76,34146,208,DERMASON
33826,676,250,173,1.44,0.72,34193,208,DERMASON
33832,689,252,171,1.47,0.73,34260,208,DERMASON
33835,677,246,176,1.4,0.7,34242,208,DERMASON
33843,680,257,169,1.52,0.75,34225,208,DERMASON
33844,670,239,180,1.33,0.66,34202,208,DERMASON
33845,676,253,171,1.48,0.74,34180,208,DERMASON
33847,682,248,174,1.43,0.71,34224,208,DERMASON
33848,689,262,166,1.58,0.78,34122,208,DERMASON
33849,695,262,166,1.58,0.77,34268,208,DERMASON
33855,667,240,180,1.33,0.66,34110,208,DERMASON
33857,686,254,170,1.49,0.74,34333,208,DERMASON
33857,682,257,168,1.53,0.76,34247,208,DERMASON
33867,682,252,171,1.47,0.73,34275,208,DERMASON
33870,675,252,171,1.47,0.73,34182,208,DERMASON
33889,683,250,174,1.44,0.72,34325,208,DERMASON
33890,686,261,166,1.58,0.77,34228,208,DERMASON
33893,685,257,168,1.53,0.76,34269,208,DERMASON
33896,696,257,168,1.53,0.76,34357,208,DERMASON
33903,684,257,169,1.52,0.75,34340,208,DERMASON
33911,687,260,167,1.56,0.77,34270,208,DERMASON
33912,693,268,162,1.66,0.8,34248,208,DERMASON
33913,681,254,170,1.49,0.74,34267,208,DERMASON
33914,686,261,166,1.58,0.77,34254,208,DERMASON
33915,678,250,173,1.45,0.72,34246,208,DERMASON
33924,673,245,177,1.38,0.69,34219,208,DERMASON
33935,678,246,177,1.39,0.69,34311,208,DERMASON
33938,689,256,169,1.52,0.75,34328,208,DERMASON
33940,686,261,166,1.58,0.77,34309,208,DERMASON
33946,696,274,159,1.73,0.82,34289,208,DERMASON
33950,686,259,168,1.54,0.76,34240,208,DERMASON
33950,704,260,167,1.55,0.77,34475,208,DERMASON
33952,682,254,170,1.49,0.74,34261,208,DERMASON
33952,672,242,179,1.35,0.67,34273,208,DERMASON
33956,689,255,170,1.5,0.74,34327,208,DERMASON
33958,677,254,171,1.48,0.74,34241,208,DERMASON
33978,668,242,179,1.35,0.67,34287,208,DERMASON
33982,680,247,176,1.4,0.7,34355,208,DERMASON
33988,685,254,171,1.48,0.74,34379,208,DERMASON
33999,679,247,175,1.41,0.7,34365,208,DERMASON
34001,690,253,172,1.47,0.73,34510,208,DERMASON
34003,687,262,166,1.58,0.77,34364,208,DERMASON
34006,679,254,171,1.48,0.74,34347,208,DERMASON
34006,684,250,174,1.44,0.72,34450,208,DERMASON
34006,683,263,165,1.59,0.78,34321,208,DERMASON
34010,682,258,169,1.53,0.76,34410,208,DERMASON
34014,680,250,173,1.44,0.72,34338,208,DERMASON
34014,681,253,171,1.48,0.74,34368,208,DERMASON
34033,679,256,170,1.5,0.75,34312,208,DERMASON
34036,682,246,177,1.39,0.7,34425,208,DERMASON
34044,686,257,169,1.52,0.75,34448,208,DERMASON
34045,682,252,172,1.46,0.73,34400,208,DERMASON
34048,688,264,165,1.6,0.78,34342,208,DERMASON
34052,689,255,170,1.5,0.74,34445,208,DERMASON
34054,677,244,178,1.38,0.69,34391,208,DERMASON
34078,689,247,176,1.4,0.7,34522,208,DERMASON
34079,699,267,163,1.64,0.79,34540,208,DERMASON
34079,687,251,173,1.45,0.73,34519,208,DERMASON
34082,686,255,171,1.49,0.74,34426,208,DERMASON
34088,682,251,173,1.45,0.72,34437,208,DERMASON
34089,681,253,172,1.47,0.73,34434,208,DERMASON
34102,682,245,178,1.38,0.69,34442,208,DERMASON
34103,680,252,173,1.46,0.73,34433,208,DERMASON
34106,678,247,176,1.4,0.7,34447,208,DERMASON
34114,693,268,163,1.64,0.79,34559,208,DERMASON
34123,683,257,169,1.52,0.75,34498,208,DERMASON
34124,681,256,170,1.51,0.75,34452,208,DERMASON
34125,680,255,171,1.5,0.74,34378,208,DERMASON
34125,679,242,180,1.35,0.67,34511,208,DERMASON
34129,680,244,179,1.37,0.68,34572,208,DERMASON
34159,684,254,171,1.48,0.74,34509,209,DERMASON
34161,743,267,164,1.62,0.79,35013,209,DERMASON
34173,690,258,169,1.53,0.76,34544,209,DERMASON
34174,679,240,182,1.32,0.65,34595,209,DERMASON
34189,684,253,172,1.47,0.73,34562,209,DERMASON
34192,682,245,179,1.37,0.68,34637,209,DERMASON
34197,686,252,173,1.46,0.73,34610,209,DERMASON
34236,693,261,167,1.56,0.77,34579,209,DERMASON
34241,683,251,174,1.45,0.72,34641,209,DERMASON
34243,676,249,176,1.41,0.71,34555,209,DERMASON
34244,683,254,172,1.48,0.74,34616,209,DERMASON
34244,683,253,173,1.46,0.73,34667,209,DERMASON
34245,687,245,179,1.37,0.68,34664,209,DERMASON
34248,694,269,162,1.66,0.8,34549,209,DERMASON
34250,686,257,170,1.52,0.75,34605,209,DERMASON
34254,694,268,163,1.64,0.79,34608,209,DERMASON
34258,683,257,170,1.51,0.75,34594,209,DERMASON
34260,674,234,187,1.25,0.6,34667,209,DERMASON
34266,678,252,174,1.45,0.72,34595,209,DERMASON
34266,693,270,162,1.66,0.8,34595,209,DERMASON
34270,693,264,165,1.6,0.78,34591,209,DERMASON
34276,693,252,174,1.45,0.72,34754,209,DERMASON
34278,680,250,175,1.43,0.71,34637,209,DERMASON
34282,682,247,177,1.39,0.7,34694,209,DERMASON
34283,692,256,171,1.5,0.74,34703,209,DERMASON
34286,681,251,174,1.44,0.72,34624,209,DERMASON
34288,686,255,172,1.48,0.74,34680,209,DERMASON
34290,685,254,172,1.48,0.74,34574,209,DERMASON
34291,681,250,175,1.43,0.72,34664,209,DERMASON
34291,687,258,170,1.52,0.75,34674,209,DERMASON
34304,690,262,167,1.56,0.77,34717,209,DERMASON
34305,678,242,181,1.34,0.67,34672,209,DERMASON
34306,686,256,171,1.49,0.74,34714,209,DERMASON
34315,686,255,172,1.48,0.74,34715,209,DERMASON
34322,682,250,175,1.43,0.71,34696,209,DERMASON
34326,681,256,171,1.5,0.75,34649,209,DERMASON
34343,692,252,174,1.45,0.72,34794,209,DERMASON
34344,681,245,179,1.37,0.68,34684,209,DERMASON
34359,692,265,166,1.6,0.78,34741,209,DERMASON
34361,684,255,172,1.48,0.74,34688,209,DERMASON
34366,673,243,181,1.34,0.67,34666,209,DERMASON
34370,686,250,175,1.43,0.71,34778,209,DERMASON
34374,693,263,168,1.57,0.77,34808,209,DERMASON
34375,694,260,169,1.54,0.76,34707,209,DERMASON
34385,724,255,172,1.48,0.74,35199,209,DERMASON
34397,690,261,168,1.55,0.76,34818,209,DERMASON
34397,681,249,176,1.41,0.71,34709,209,DERMASON
34399,685,254,172,1.47,0.73,34762,209,DERMASON
34402,687,252,174,1.44,0.72,34827,209,DERMASON
34404,690,259,170,1.52,0.75,34737,209,DERMASON
34406,678,243,181,1.35,0.67,34818,209,DERMASON
34408,703,249,176,1.41,0.71,34916,209,DERMASON
34413,692,260,169,1.54,0.76,34875,209,DERMASON
34432,677,242,182,1.33,0.66,34759,209,DERMASON
34432,692,245,179,1.37,0.68,34914,209,DERMASON
34437,688,260,169,1.54,0.76,34798,209,DERMASON
34440,691,256,172,1.49,0.74,34855,209,DERMASON
34444,686,250,176,1.42,0.71,34799,209,DERMASON
34445,677,247,178,1.39,0.69,34792,209,DERMASON
34445,691,265,166,1.6,0.78,34834,209,DERMASON
34446,683,256,172,1.49,0.74,34839,209,DERMASON
34460,678,245,179,1.37,0.68,34864,209,DERMASON
34465,699,266,166,1.6,0.78,34941,209,DERMASON
34468,694,258,171,1.51,0.75,34876,209,DERMASON
34470,693,252,174,1.45,0.72,34909,209,DERMASON
34470,686,257,171,1.5,0.75,34893,209,DERMASON
34477,689,259,170,1.53,0.76,34823,210,DERMASON
34479,691,256,172,1.49,0.74,34865,210,DERMASON
34486,689,253,174,1.46,0.73,34886,210,DERMASON
34488,690,260,169,1.53,0.76,34867,210,DERMASON
34494,684,254,173,1.46,0.73,34824,210,DERMASON
34495,707,266,166,1.6,0.78,34924,210,DERMASON
34495,683,253,174,1.46,0.73,34812,210,DERMASON
34495,682,252,175,1.44,0.72,34808,210,DERMASON
34501,690,256,172,1.49,0.74,34873,210,DERMASON
34506,680,246,179,1.38,0.69,34887,210,DERMASON
34509,688,251,175,1.43,0.72,34900,210,DERMASON
34509,696,270,163,1.66,0.8,34931,210,DERMASON
34513,691,258,171,1.51,0.75,34852,210,DERMASON
34514,695,246,180,1.36,0.68,34944,210,DERMASON
34516,686,255,173,1.47,0.73,34861,210,DERMASON
